[HHM2010] 194.32745+27.20516         12.9552 27.2052
[HHM2010] 194.68382+27.05776         12.9789 27.0578
[HHM2010] 194.04998+27.46149         12.9367 27.4614
[HHM2010] 194.42194+27.15170         12.9615 27.1517
GMP 4127                             12.9767 28.8958
[HHM2010] 194.53931+27.10066         12.9693 27.1007
GMP 610                              13.0688 27.9822
[HHM2010] 194.62689+27.07206         12.9751 27.0721
[HHM2010] 194.02341+27.49876         12.9349 27.4988
[HHM2010] 193.98610+27.55928         12.9324 27.5593
GMP 5471                             12.9391 28.5517
[HHM2010] 194.39542+27.16493         12.9597 27.1649
GMP 2797                             13.0048 27.0328
[HHM2010] 194.69730+27.05409         12.9798 27.0541
[HHM2010] 194.47887+27.12425         12.9653 27.1242
GMP 3145                             12.9969 27.0267
[HHM2010] 194.56861+27.08961         12.9712 27.0896
[HHM2010] 194.27469+27.23956         12.9516 27.2396
[HHM2010] 194.61643+27.07433         12.9744 27.0743
[HHM2010] 194.74832+27.04384         12.9832 27.0438
[HHM2010] 194.22596+27.27646         12.9484 27.2765
[HHM2010] 194.55223+27.09493         12.9701 27.0949
[HHM2010] 194.82134+27.03346         12.9881 27.0335
[HHM2010] 194.30855+27.21601         12.9539 27.216
GMP 767                              13.0636 28.345
[HHM2010] 194.39750+27.16300         12.9598 27.163
[HHM2010] 194.23143+27.27176         12.9488 27.2718
[HHM2010] 194.62174+27.07240         12.9748 27.0724
[HHM2010] 194.19396+27.30303         12.9463 27.303
[HHM2010] 194.36375+27.18161         12.9576 27.1816
[HHM2010] 194.11325+27.38198         12.9409 27.382
[HHM2010] 194.95501+27.02602         12.997 27.026
[HHM2010] 194.79149+27.03675         12.9861 27.0368
[HHM2010] 194.75143+27.04278         12.9834 27.0428
[HHM2010] 194.59092+27.08147         12.9727 27.0815
[HHM2010] 194.09399+27.40345         12.9396 27.4035
[HHM2010] 194.19811+27.29888         12.9465 27.2989
[HHM2010] 194.76657+27.04007         12.9844 27.0401
GMP 3250                             12.9946 28.935
[HHM2010] 194.56878+27.08824         12.9713 27.0882
GMP 5888                             12.9277 27.7142
[HHM2010] 194.67336+27.05804         12.9782 27.058
[HHM2010] 194.27306+27.23917         12.9515 27.2394
[HHM2010] 194.84870+27.02975         12.9899 27.0297
GMP 787                              13.0628 28.3708
[HHM2010] 194.26960+27.24133         12.9513 27.2413
[HHM2010] 194.63832+27.06649         12.9759 27.0665
2MASX J12564417+2718358              12.9456 27.31
[HHM2010] 194.05524+27.44925         12.937 27.4493
[HHM2010] 194.05423+27.45056         12.9369 27.4506
[HHM2010] 194.84877+27.02905         12.9899 27.0291
[HHM2010] 194.08434+27.41268         12.939 27.4127
GMP 4096                             12.9773 28.9014
[HHM2010] 194.55349+27.09237         12.9702 27.0924
[HHM2010] 194.77722+27.03700         12.9851 27.037
[HHM2010] 194.61983+27.07085         12.9747 27.0708
[HHM2010] 194.42772+27.14492         12.9618 27.1449
[HHM2010] 194.23399+27.26680         12.9489 27.2668
[HHM2010] 194.50085+27.11192         12.9667 27.1119
[HHM2010] 194.49787+27.11311         12.9665 27.1131
GMP 637                              13.0678 28.1639
[HHM2010] 194.80263+27.03311         12.9868 27.0331
[HHM2010] 194.01307+27.50773         12.9342 27.5077
[HHM2010] 194.11718+27.37413         12.9411 27.3741
[HHM2010] 194.06105+27.43999         12.9374 27.44
[HHM2010] 193.99576+27.53518         12.9331 27.5352
[HHM2010] 194.29777+27.21973         12.9532 27.2197
[HHM2010] 194.19634+27.29735         12.9464 27.2973
SDSSCGB 34592.3                      13.0645 28.3203
[HHM2010] 194.78282+27.03540         12.9855 27.0354
[HHM2010] 194.46753+27.12562         12.9645 27.1256
GMP 1261                             13.0478 28.6622
GMP 911                              13.0586 28.4808
[HHM2010] 194.15784+27.33203         12.9439 27.3321
GMP 1735                             13.0323 28.8161
[HHM2010] 194.26487+27.24205         12.951 27.2421
GMP 5896                             12.9272 27.7258
[HHM2010] 194.75983+27.03812         12.984 27.0381
GMP 1313                             13.0461 28.6836
GMP 5594                             12.9357 28.4957
GMP 1563                             13.037 27.185
[HHM2010] 194.12351+27.36556         12.9416 27.3656
[HHM2010] 194.00046+27.52519         12.9334 27.5252
[HHM2010] 194.09018+27.40164         12.9393 27.4016
GMP 626                              13.0683 28.1344
[HHM2010] 194.07273+27.42229         12.9382 27.4223
[HHM2010] 194.03426+27.47288         12.9356 27.4729
GMP 5519                             12.9376 28.5339
[HHM2010] 193.98868+27.54275         12.9326 27.5428
GMP 5839                             12.9292 27.6422
GMP 5459                             12.9394 28.5661
[HHM2010] 193.99998+27.52370         12.9333 27.5237
LEDA 44030                           12.9245 27.9497
[HHM2010] 194.43194+27.13977         12.9621 27.1398
[HHM2010] 194.79088+27.03206         12.9861 27.0321
GMP 1211                             13.049 27.3169
GMP 5609                             12.9354 28.4903
[HHM2010] 194.11230+27.37537         12.9408 27.3754
GMP 667                              13.0665 27.7208
[HHM2010] 194.47300+27.12067         12.9649 27.1207
[HHM2010] 193.99415+27.53263         12.9329 27.5327
[HHM2010] 194.64573+27.06061         12.9764 27.0606
GMP 5971                             12.9244 28.0081
[HHM2010] 194.39399+27.15881         12.9596 27.1588
[HHM2010] 194.40675+27.15182         12.9604 27.1518
[HHM2010] 194.82239+27.02764         12.9882 27.0277
GMP 5768                             12.9314 27.5726
[HHM2010] 194.26594+27.23833         12.9511 27.2383
GMP 2330                             13.0167 27.0578
GMP 910                              13.0581 27.4711
[HHM2010] 194.19242+27.29645         12.9462 27.2964
[HHM2010] 194.31553+27.20413         12.9544 27.2041
[HHM2010] 194.29975+27.21444         12.9533 27.2145
[HHM2010] 194.56675+27.08349         12.9711 27.0835
[HHM2010] 194.45517+27.12774         12.9637 27.1277
[HHM2010] 193.99788+27.52479         12.9332 27.5248
[HHM2010] 194.51688+27.10159         12.9678 27.1016
[HHM2010] 194.62072+27.06657         12.9747 27.0666
GMP 1731                             13.0319 27.1406
[HHM2010] 194.42046+27.14418         12.9614 27.1442
[HHM2010] 194.35732+27.17824         12.9572 27.1782
GMP 5464                             12.9392 28.565
[HHM2010] 194.60714+27.07020         12.9738 27.0702
[HHM2010] 194.57449+27.08028         12.9716 27.0803
[HHM2010] 194.26447+27.23827         12.951 27.2383
[HHM2010] 194.11981+27.36498         12.9413 27.365
GMP 5131                             12.95 28.7158
[HHM2010] 194.40131+27.15336         12.9601 27.1534
[HHM2010] 194.68957+27.04843         12.9793 27.0484
[HHM2010] 194.78376+27.03139         12.9856 27.0314
[HHM2010] 194.55415+27.08700         12.9703 27.087
SDSSCGB 34592.2                      13.065 28.3145
[HHM2010] 194.48166+27.11511         12.9654 27.1151
GMP 2758                             13.0055 27.0264
[HHM2010] 194.39123+27.15853         12.9594 27.1585
GMP 713                              13.0651 28.3106
[HHM2010] 194.08365+27.40478         12.9389 27.4048
[HHM2010] 194.72921+27.04002         12.9819 27.04
[HHM2010] 193.99598+27.52573         12.9331 27.5257
[HHM2010] 194.14692+27.33646         12.9431 27.3365
[HHM2010] 194.14916+27.33397         12.9433 27.3339
[HHM2010] 194.12161+27.36160         12.9414 27.3616
[HHM2010] 194.85187+27.02279         12.9901 27.0228
[HHM2010] 194.30229+27.21053         12.9535 27.2105
[HHM2010] 194.56804+27.08107         12.9712 27.0811
[HHM2010] 194.38329+27.16155         12.9589 27.1615
[HHM2010] 194.01228+27.49822         12.9342 27.4982
[HHM2010] 194.85765+27.02218         12.9905 27.0221
[HHM2010] 194.56742+27.08108         12.9712 27.0811
[HHM2010] 194.81627+27.02596         12.9878 27.026
[HHM2010] 194.55642+27.08476         12.9704 27.0848
[HHM2010] 194.14294+27.33907         12.9429 27.3391
[HHM2010] 194.27640+27.22768         12.9518 27.2277
2MASX J13002634+2701416              13.0073 27.0282
GMP 2127                             13.0221 27.0783
[HHM2010] 194.37205+27.16726         12.9581 27.1673
[HHM2010] 194.70632+27.04297         12.9804 27.043
[HHM2010] 194.43183+27.13586         12.9621 27.1359
[HHM2010] 194.52120+27.09709         12.9681 27.0971
[HHM2010] 194.22164+27.26822         12.9481 27.2682
[HHM2010] 194.47038+27.11785         12.9647 27.1178
[HHM2010] 194.43364+27.13465         12.9622 27.1346
GMP 5652                             12.9342 28.473
[HHM2010] 194.80104+27.02691         12.9867 27.0269
GMP 2083                             13.0229 27.0819
[HHM2010] 194.11720+27.36417         12.9411 27.3642
[HHM2010] 194.66828+27.05102         12.9779 27.051
[HHM2010] 194.04638+27.44794         12.9364 27.4479
GMP 2461                             13.0131 27.0418
[HHM2010] 194.22624+27.26409         12.9484 27.2641
[HHM2010] 194.48741+27.11004         12.9658 27.11
[HHM2010] 194.64916+27.05536         12.9766 27.0554
GMP 5764                             12.9308 28.3886
[HHM2010] 194.39059+27.15577         12.9594 27.1558
[HHM2010] 194.63966+27.05763         12.976 27.0576
[HHM2010] 194.02861+27.47097         12.9352 27.471
[HHM2010] 194.50145+27.10365         12.9668 27.1036
[HHM2010] 194.12622+27.35344         12.9417 27.3534
2MASX J13001527+2701162              13.0042 27.0212
GMP 5227                             12.9465 28.6786
[HHM2010] 194.56006+27.08108         12.9707 27.0811
[HHM2010] 194.23955+27.25188         12.9493 27.2519
[HHM2010] 194.83543+27.02150         12.989 27.0215
[HHM2010] 194.67138+27.04873         12.9781 27.0487
GMP 2218                             13.02 27.0661
[HHM2010] 194.19780+27.28540         12.9465 27.2854
GMP 3059                             12.9993 27.0161
[HHM2010] 194.07491+27.40854         12.9383 27.4085
[HHM2010] 194.07385+27.40971         12.9383 27.4097
[HHM2010] 194.75027+27.03219         12.9834 27.0322
[HHM2010] 194.66490+27.04943         12.9777 27.0494
[HHM2010] 194.68379+27.04499         12.9789 27.045
[HHM2010] 194.73789+27.03399         12.9825 27.034
[HHM2010] 194.03008+27.46576         12.9353 27.4658
[HHM2010] 194.12647+27.35059         12.9418 27.3506
GMP 5862                             12.9287 27.6425
GMP 934                              13.0582 28.5061
GMP 5567                             12.9362 28.5206
[HHM2010] 194.02618+27.47002         12.9351 27.47
[HHM2010] 193.97563+27.54937         12.9317 27.5494
[HHM2010] 194.79227+27.02471         12.9862 27.0247
2MASX J12560735+2830140              12.9354 28.5039
GMP 5595                             12.9358 28.5117
GMP 4983                             12.9549 27.1911
[HHM2010] 194.23109+27.25563         12.9487 27.2556
[HHM2010] 193.99713+27.51224         12.9331 27.5122
2MASX J13030220+2719433              13.0506 27.3287
[HHM2010] 194.13249+27.34263         12.9422 27.3426
[HHM2010] 194.08066+27.39876         12.9387 27.3988
SDSSCGB 34592.4                      13.0653 28.3213
[HHM2010] 194.59759+27.06614         12.9732 27.0661
[HHM2010] 194.36182+27.16756         12.9575 27.1676
[HHM2010] 194.27577+27.22198         12.9517 27.222
[HHM2010] 194.74026+27.03165         12.9827 27.0316
GMP 5951                             12.9252 27.7958
[HHM2010] 194.66311+27.04773         12.9775 27.0477
[HHM2010] 194.04598+27.44058         12.9364 27.4406
[HHM2010] 194.56920+27.07459         12.9713 27.0746
GMP 5587                             12.9359 28.5181
[HHM2010] 194.69442+27.04011         12.9796 27.0401
[HHM2010] 194.84177+27.01751         12.9895 27.0175
[HHM2010] 194.20376+27.27578         12.9469 27.2758
[HHM2010] 194.77005+27.02610         12.9847 27.0261
[HHM2010] 194.00029+27.50463         12.9334 27.5046
[HHM2010] 194.77576+27.02519         12.9851 27.0252
[HHM2010] 194.74004+27.03089         12.9827 27.0309
[HHM2010] 194.41393+27.13837         12.9609 27.1384
[HHM2010] 194.78443+27.02380         12.9856 27.0238
[HHM2010] 194.08272+27.39401         12.9388 27.394
GMP 4045                             12.9791 27.0414
GMP 3891                             12.9826 27.0308
GMP 5554                             12.9364 28.5292
[HHM2010] 194.59051+27.06681         12.9727 27.0668
[HHM2010] 194.33590+27.18103         12.9557 27.181
GMP 2482                             13.0125 28.9269
GMP 5985                             12.9238 27.9342
[HHM2010] 194.57867+27.07049         12.9719 27.0705
GMP 1318                             13.0455 27.2592
[HHM2010] 194.08417+27.39146         12.9389 27.3915
GMP 5620                             12.9351 28.5025
[HHM2010] 194.61207+27.05996         12.9741 27.06
[HHM2010] 194.73929+27.03028         12.9826 27.0303
[HHM2010] 194.31177+27.19559         12.9541 27.1956
[HHM2010] 194.59179+27.06595         12.9728 27.0659
GMP 841                              13.0603 27.5008
SDSSCGB 58548.2                      12.9686 28.8752
[HHM2010] 194.43184+27.12848         12.9621 27.1285
[HHM2010] 194.08969+27.38461         12.9393 27.3846
GMP 805                              13.0619 27.5394
[HHM2010] 194.47940+27.10679         12.9653 27.1068
2XMM J125631.5+272022                12.9421 27.3397
[HHM2010] 194.30183+27.20150         12.9535 27.2015
GMP 5835                             12.9288 28.3411
GMP 1127                             13.0521 28.6192
[HHM2010] 194.04469+27.43782         12.9363 27.4378
GMP 5708                             12.9326 28.4489
[HHM2010] 194.73044+27.03035         12.982 27.0304
[HHM2010] 194.67301+27.04224         12.9782 27.0422
GMP 1884                             13.0288 27.1078
[HHM2010] 194.86314+27.01305         12.9909 27.0131
[HHM2010] 194.38310+27.15148         12.9589 27.1515
GMP 5991                             12.9237 27.9203
[HHM2010] 194.53932+27.08147         12.9693 27.0815
[HHM2010] 194.77916+27.02178         12.9853 27.0218
[HHM2010] 194.51551+27.09023         12.9677 27.0902
GMP 3684                             12.9862 28.9417
2MASX J13032262+2724514              13.0563 27.4143
[HHM2010] 194.05686+27.42002         12.9371 27.42
[HHM2010] 194.17695+27.29419         12.9451 27.2942
GMP 1743                             13.0321 28.8339
[HHM2010] 194.08270+27.38895         12.9388 27.3889
[HHM2010] 194.16906+27.30108         12.9446 27.3011
[HHM2010] 194.54849+27.07760         12.9699 27.0776
[HHM2010] 194.00370+27.49254         12.9336 27.4925
FOCA 0728-632                        12.935 28.5064
NGP9 F323-1223956                    13.0197 27.0576
[HHM2010] 194.38597+27.14882         12.9591 27.1488
GMP 4652                             12.9629 28.8431
[HHM2010] 194.86935+27.01155         12.9913 27.0116
[HHM2010] 194.52436+27.08610         12.9683 27.0861
[HHM2010] 194.24953+27.23487         12.95 27.2349
[HHM2010] 194.45543+27.11444         12.9637 27.1144
[HHM2010] 194.24416+27.23872         12.9496 27.2387
[HHM2010] 194.82215+27.01537         12.9881 27.0154
GMP 745                              13.0636 27.5808
[HHM2010] 194.77549+27.02109         12.985 27.0211
GMP 5887                             12.9278 27.6547
SDSSCGB 58548.1                      12.9686 28.8789
[HHM2010] 194.66243+27.04262         12.9775 27.0426
GMP 859                              13.0598 27.4819
[HHM2010] 194.24449+27.23724         12.9496 27.2372
[HHM2010] 194.08676+27.38182         12.9391 27.3818
[HHM2010] 194.21506+27.25986         12.9477 27.2599
GMP 5851                             12.9284 28.3386
2MASX J12560553+2830210              12.9349 28.5058
[HHM2010] 194.26645+27.22102         12.9511 27.221
[HHM2010] 194.32045+27.18509         12.9547 27.1851
[HHM2010] 194.08741+27.38090         12.9392 27.3809
GMP 5316                             12.9434 28.6508
[HHM2010] 194.40643+27.13637         12.9604 27.1364
GMP 622                              13.0683 27.7572
GMP 4726                             12.9611 28.8322
[HHM2010] 194.40903+27.13500         12.9606 27.135
[HHM2010] 194.21754+27.25733         12.9478 27.2573
[HHM2010] 194.75298+27.02330         12.9835 27.0233
[HHM2010] 194.18708+27.28231         12.9458 27.2823
[HHM2010] 194.67851+27.03786         12.9786 27.0379
[HHM2010] 194.64990+27.04475         12.9767 27.0447
GMP 3186                             12.9958 28.9542
[HHM2010] 194.18554+27.28348         12.9457 27.2835
[HHM2010] 194.63497+27.04857         12.9757 27.0486
[HHM2010] 194.09141+27.37533         12.9394 27.3753
GMP 629                              13.0682 28.2189
GMP 2101                             13.0227 27.0692
[HHM2010] 194.67122+27.03926         12.9781 27.0392
[HHM2010] 194.38493+27.14657         12.959 27.1466
[HHM2010] 194.13689+27.32720         12.9425 27.3272
GMP 723                              13.0648 28.3567
[HHM2010] 194.02797+27.45244         12.9352 27.4524
GMP 840                              13.0608 28.4661
[HHM2010] 194.54176+27.07694         12.9694 27.0769
[HHM2010] 194.24177+27.23710         12.9495 27.2371
[HHM2010] 194.62400+27.05044         12.9749 27.0504
GMP 750                              13.0635 27.5714
[HHM2010] 194.01650+27.46741         12.9344 27.4674
FOCA 0728-500                        13.0395 27.1878
SDSSCGB 58548.3                      12.9682 28.8795
[HHM2010] 194.01907+27.46342         12.9346 27.4634
[HHM2010] 194.82707+27.01168         12.9885 27.0117
[HHM2010] 194.76407+27.01970         12.9843 27.0197
[HHM2010] 194.51713+27.08483         12.9678 27.0848
[HHM2010] 194.41853+27.12765         12.9612 27.1276
GMP 1374                             13.0435 27.2269
[HHM2010] 194.63707+27.04576         12.9758 27.0458
[HHM2010] 193.98282+27.51654         12.9322 27.5166
GMP 869                              13.0594 27.4672
GMP 5709                             12.9326 28.4608
GMP 897                              13.0591 28.5075
[HHM2010] 193.99016+27.50406         12.9327 27.5041
GMP 5457                             12.9394 28.5944
SDSSCGB 58548.4                      12.9686 28.8829
2MASX J13040845+2747032              13.069 27.7842
[HHM2010] 194.16621+27.29636         12.9444 27.2964
GMP 4631                             12.9635 28.8525
[HHM2010] 194.62783+27.04728         12.9752 27.0473
2XMMi J125742.3+270719               12.9618 27.1219
[HHM2010] 194.73454+27.02278         12.9823 27.0228
[HHM2010] 194.38521+27.14294         12.959 27.1429
[HHM2010] 194.71754+27.02590         12.9812 27.0259
GMP 618                              13.0685 27.7494
[HHM2010] 194.66910+27.03606         12.9779 27.0361
[HHM2010] 193.99350+27.49639         12.9329 27.4964
[HHM2010] 194.36118+27.15567         12.9574 27.1557
[HHM2010] 194.20719+27.26002         12.9471 27.26
2MASX J12561092+2832370              12.9364 28.5436
[HHM2010] 194.03936+27.43090         12.936 27.4309
GMP 4827                             12.9586 28.8178
[HHM2010] 194.52918+27.07751         12.9686 27.0775
GMP 674                              13.0662 27.6469
GMP 580                              13.0704 28.0678
[HHM2010] 194.04890+27.41804         12.9366 27.4181
[HHM2010] 194.07581+27.38573         12.9384 27.3857
GMP 4417                             12.9696 28.8906
[HHM2010] 194.73183+27.02175         12.9821 27.0217
[HHM2010] 194.14649+27.31150         12.9431 27.3115
[HHM2010] 194.09938+27.35871         12.94 27.3587
[HHM2010] 194.31022+27.18445         12.954 27.1844
[HHM2010] 194.23482+27.23660         12.949 27.2366
[HHM2010] 193.98598+27.50508         12.9324 27.5051
[HHM2010] 194.25289+27.22316         12.9502 27.2232
GMP 5632                             12.9347 28.5139
[HHM2010] 194.79767+27.01119         12.9865 27.0112
[HHM2010] 194.62722+27.04502         12.9751 27.045
GMP 5141                             12.9495 28.7342
2XMM J125717.8+271031                12.955 27.1752
[HHM2010] 194.82087+27.00833         12.9881 27.0083
[HHM2010] 194.38324+27.14152         12.9589 27.1414
GMP 878                              13.0597 28.5008
GMP 4672                             12.9624 28.8483
[HHM2010] 194.80488+27.00979         12.987 27.0098
[HHM2010] 194.70643+27.02561         12.9804 27.0256
[HHM2010] 194.02015+27.45333         12.9347 27.4533
[HHM2010] 194.01167+27.46516         12.9341 27.4652
[HHM2010] 194.56823+27.06203         12.9712 27.062
GMP 6002                             12.9233 28.0886
[HHM2010] 194.64748+27.03890         12.9765 27.0389
[HHM2010] 194.45223+27.10685         12.9635 27.1068
[HHM2010] 194.37069+27.14733         12.958 27.1473
[HHM2010] 194.72827+27.02085         12.9819 27.0209
[HHM2010] 194.54661+27.06890         12.9698 27.0689
[HHM2010] 194.38246+27.14075         12.9588 27.1407
[HHM2010] 194.08591+27.37097         12.9391 27.371
[HHM2010] 194.24878+27.22434         12.9499 27.2243
[HHM2010] 194.81742+27.00750         12.9878 27.0075
[HHM2010] 194.04327+27.42124         12.9362 27.4213
[HHM2010] 193.96820+27.53093         12.9312 27.5309
[HHM2010] 194.82379+27.00644         12.9883 27.0064
[HHM2010] 194.02970+27.43832         12.9353 27.4383
[HHM2010] 194.04232+27.42162         12.9362 27.4216
[HHM2010] 194.80131+27.00878         12.9868 27.0088
[HHM2010] 194.00629+27.47020         12.9338 27.4702
GMP 5955                             12.9247 28.2061
[HHM2010] 194.42848+27.11647         12.9619 27.1165
[HHM2010] 194.59691+27.05136         12.9731 27.0514
[HHM2010] 194.26590+27.21080         12.9511 27.2108
[HHM2010] 194.46654+27.09890         12.9644 27.0989
[HHM2010] 194.44504+27.10836         12.963 27.1084
[HHM2010] 194.09165+27.36270         12.9394 27.3627
[HHM2010] 194.41743+27.12126         12.9612 27.1213
[HHM2010] 194.55642+27.06383         12.9704 27.0638
[HHM2010] 194.68299+27.02831         12.9789 27.0283
[HHM2010] 194.77365+27.01159         12.9849 27.0116
GMP 6014                             12.9228 28.0378
GMP 1349                             13.0444 27.229
GMP 1012                             13.0556 28.5833
[HHM2010] 194.50911+27.08047         12.9673 27.0805
GMP 3286                             12.994 28.9622
[HHM2010] 194.19455+27.26384         12.9463 27.2638
[HHM2010] 194.09287+27.35982         12.9395 27.3598
GMP 2993                             13.0008 26.9992
GMP 2332                             13.0169 28.9272
[HHM2010] 194.30422+27.18346         12.9536 27.1835
[HHM2010] 194.37999+27.13901         12.9587 27.139
[HHM2010] 193.97569+27.51329         12.9317 27.5133
[HHM2010] 194.62418+27.04173         12.9749 27.0417
[HHM2010] 194.13994+27.31133         12.9427 27.3113
[HHM2010] 194.52956+27.07194         12.9686 27.0719
GMP 711                              13.0647 27.5844
GMP 2216                             13.02 27.0467
[HHM2010] 194.50179+27.08229         12.9668 27.0823
[HHM2010] 194.32208+27.17160         12.9548 27.1716
[HHM2010] 194.34092+27.16013         12.9561 27.1601
[HHM2010] 194.03506+27.42639         12.9357 27.4264
[HHM2010] 194.11595+27.33409         12.9411 27.3341
[HHM2010] 194.84418+27.00165         12.9896 27.0016
[HHM2010] 194.47407+27.09303         12.9649 27.093
GMP 1443                             13.0417 28.7669
GMP 4717                             12.9614 28.8461
[HHM2010] 194.04283+27.41583         12.9362 27.4158
[HHM2010] 194.75472+27.01226         12.9836 27.0123
[HHM2010] 194.12088+27.32841         12.9414 27.3284
[HHM2010] 194.70676+27.02087         12.9804 27.0209
[HHM2010] 194.08326+27.36720         12.9389 27.3672
[HHM2010] 194.35454+27.15111         12.957 27.1511
GMP 599                              13.0696 27.7847
[HHM2010] 194.56156+27.05894         12.9708 27.0589
[HHM2010] 194.34917+27.15386         12.9566 27.1539
[HHM2010] 194.81545+27.00326         12.9877 27.0033
[HHM2010] 194.35660+27.14948         12.9571 27.1495
[HHM2010] 194.38349+27.13476         12.9589 27.1348
[HHM2010] 193.99971+27.47231         12.9333 27.4723
[HHM2010] 194.42458+27.11393         12.9616 27.1139
GMP 4741                             12.9607 28.8425
[HHM2010] 194.84821+26.99973         12.9899 26.9997
GMP 2115                             13.0225 27.0561
GMP 576                              13.0707 28.1069
[HHM2010] 194.64527+27.03380         12.9763 27.0338
[HHM2010] 193.98095+27.50009         12.9321 27.5001
[HHM2010] 194.33163+27.16349         12.9554 27.1635
[HHM2010] 193.95706+27.53938         12.9305 27.5394
GMP 1205                             13.0494 27.2846
[HHM2010] 194.02335+27.43831         12.9349 27.4383
[HHM2010] 193.98491+27.49350         12.9323 27.4935
[HHM2010] 194.02163+27.44059         12.9348 27.4406
GMP 5846                             12.9286 28.3761
GMP 5981                             12.9238 28.1719
[HHM2010] 194.42324+27.11398         12.9615 27.114
GMP 609                              13.069 28.225
[HHM2010] 194.69938+27.02089         12.98 27.0209
[HHM2010] 194.77002+27.00819         12.9847 27.0082
[HHM2010] 194.73793+27.01337         12.9825 27.0134
GMP 5964                             12.9249 27.7353
[HHM2010] 194.56400+27.05689         12.9709 27.0569
[HHM2010] 194.23897+27.22433         12.9493 27.2243
GMP 1267                             13.0471 27.2544
[HHM2010] 194.64309+27.03332         12.9762 27.0333
[HHM2010] 194.77796+27.00647         12.9852 27.0065
[HHM2010] 193.97587+27.50588         12.9317 27.5059
GMP 809                              13.0624 28.4528
GMP 3096                             12.9985 26.9942
GMP 5349                             12.9426 28.6594
[HHM2010] 194.36748+27.14136         12.9578 27.1414
GMP 5997                             12.9236 27.8036
[HHM2010] 194.11875+27.32640         12.9412 27.3264
GMP 5872                             12.9279 28.3575
[HHM2010] 194.81473+27.00131         12.9876 27.0013
[HHM2010] 194.02620+27.43209         12.9351 27.4321
GMP 2070                             13.0234 27.0589
[HHM2010] 194.08055+27.36638         12.9387 27.3664
[HHM2010] 194.19997+27.25328         12.9467 27.2533
[HHM2010] 194.46786+27.09220         12.9645 27.0922
[HHM2010] 194.14110+27.30449         12.9427 27.3045
[HHM2010] 194.53024+27.06740         12.9687 27.0674
[HHM2010] 194.84733+26.99791         12.9898 26.9979
GMP 3208                             12.9954 28.9678
[HHM2010] 193.93354+27.57860         12.9289 27.5786
[HHM2010] 194.10607+27.33841         12.9404 27.3384
GMP 5979                             12.9243 27.7583
[HHM2010] 194.81890+27.00028         12.9879 27.0003
[HHM2010] 194.58943+27.04720         12.9726 27.0472
GMP 596                              13.0698 27.7825
[HHM2010] 194.27127+27.19908         12.9514 27.1991
[HHM2010] 193.97868+27.49865         12.9319 27.4987
[HHM2010] 194.47100+27.08996         12.9647 27.09
[HHM2010] 193.99674+27.47108         12.9331 27.4711
GMP 1875                             13.029 27.09
[HHM2010] 194.14398+27.30041         12.9429 27.3004
[HHM2010] 194.24294+27.21864         12.9495 27.2186
2MASX J13041333+2809112              13.0704 28.1531
GMP 546                              13.0714 28.0058
GMP 545                              13.0715 27.9853
[HHM2010] 194.49597+27.07910         12.9664 27.0791
[HHM2010] 194.68617+27.02088         12.9791 27.0209
GMP 1923                             13.0278 27.0817
GMP 5291                             12.9442 28.6828
[HHM2010] 194.27313+27.19683         12.9515 27.1968
[HHM2010] 194.01814+27.43958         12.9345 27.4396
[HHM2010] 194.63755+27.03223         12.9758 27.0322
2MASX J13012352+2703206              13.0232 27.0557
[HHM2010] 194.17265+27.27329         12.9448 27.2733
2MASX J12594078+2659307              12.9947 26.9919
[HHM2010] 194.08602+27.35680         12.9391 27.3568
[HHM2010] 194.00801+27.45242         12.9339 27.4524
[HHM2010] 194.35758+27.14381         12.9572 27.1438
[HHM2010] 194.40764+27.11729         12.9605 27.1174
[HHM2010] 194.76075+27.00605         12.984 27.006
[HHM2010] 194.58725+27.04590         12.9725 27.0459
LEDA 1832164                         13.0674 28.309
[HHM2010] 194.35135+27.14710         12.9568 27.1471
GMP 5580                             12.936 28.5578
[HHM2010] 194.54309+27.06024         12.9695 27.0602
2XMM J125702.7+271214                12.9508 27.2038
[HHM2010] 193.99612+27.46886         12.9331 27.4689
[HHM2010] 194.81177+26.99898         12.9875 26.999
[HHM2010] 194.55675+27.05538         12.9704 27.0554
GMP 786                              13.0624 27.51
[HHM2010] 194.28459+27.18765         12.9523 27.1876
[HHM2010] 194.49639+27.07720         12.9664 27.0772
GMP 5802                             12.9298 28.4214
GMP 5958                             12.9251 27.71
[HHM2010] 194.03983+27.40900         12.936 27.4089
[HHM2010] 194.15843+27.28414         12.9439 27.2841
GMP 6026                             12.9224 28.0786
[HHM2010] 194.71611+27.01283         12.9811 27.0128
[HHM2010] 194.23565+27.22121         12.949 27.2212
GMP 544                              13.0716 28.0094
GMP 6039                             12.9222 28.0444
[HHM2010] 194.69526+27.01672         12.9797 27.0167
GMP 6037                             12.9222 28.0506
[HHM2010] 194.13680+27.30295         12.9425 27.3029
GMP 2729                             13.0061 26.9972
GMP 5789                             12.9301 28.4317
[HHM2010] 194.66724+27.02246         12.9778 27.0225
GMP 1779                             13.0309 27.0986
GMP 1470                             13.0402 27.1736
GMP 1991                             13.0255 27.0653
[HHM2010] 194.37152+27.13365         12.9581 27.1336
[HHM2010] 194.35501+27.14270         12.957 27.1427
[HHM2010] 193.95528+27.52923         12.9304 27.5292
[HHM2010] 194.10724+27.33086         12.9405 27.3309
